7.1,0.5,55.19402985074626,98.43629407719961,50.01080322042862,97.59743777044351
7.2,0.5,55.22388059701493,98.41313105189484,50.00664635554847,97.56182716709556
7.3,0.5,55.25373134328358,98.38995733271788,50.00251311767753,97.52619327976888
7.4,0.5,55.29850746268657,98.3667728910351,50.01441746966159,97.48926164072491
7.5,0.5,55.32835820895522,98.34356426591206,50.0103021834495,97.45355549686543
7.6,0.5,55.35820895522389,98.32034487307408,50.00621019901158,97.41782669661198
7.7,0.5,55.38805970149253,98.29711468380336,50.00214138855426,97.38207542933893
7.8,0.5,55.43283582089552,98.27387366937104,50.01399985147328,97.34495991611358
7.9,0.5,55.46268656716418,98.25060843187316,50.00994830439232,97.30913820731496
8,0.5,55.49253731343283,98.22733232365734,50.00591959527123,97.2732946472358
8.1,0.5,55.5223880597015,98.2040453159222,50.25162016726802,97.23742942138887
8.199999999999999,0.5,55.5223880597015,98.18045622706583,50.2157347011693,97.20316015106249
8.300000000000001,0.5,55.5223880597015,98.15688311185023,50.18010466146365,97.16948462070305
8.4,0.5,55.5223880597015,98.13332572820241,50.14458917204949,97.13587408624005
8.5,0.5,55.5223880597015,98.10978399803673,50.10918778021484,97.10232841941254
8.6,0.5,55.5223880597015,98.08625784354425,50.07390003398646,97.06884749090528
8.699999999999999,0.5,55.5223880597015,98.06274718719253,50.03872548214206,97.03543117036305
8.800000000000001,0.5,55.5223880597015,98.03925195172501,50.00366367422266,97.00207932640542
8.9,0.5,55.55223880597014,98.01577206016094,50.00066502982794,96.96570541775716
9,0.5,55.59701492537313,97.99228028833811,50.01360433458692,96.92774148457011
9.1,0.5,55.6268656716418,97.9687630627638,50.01059854382507,96.89128272170815
9.199999999999999,0.5,55.65671641791045,97.94523392304373,50.00761129385195,96.85479559007879
9.300000000000001,0.5,55.68656716417911,97.92169284317383,50.00464246615327,96.81828031831608
9.4,0.5,55.71641791044776,97.89813979713158,50.00169194148704,96.78173713370933
9.5,0.5,55.76119402985075,97.87457475887695,50.01456075045949,96.74351031421139
9.6,0.5,55.79104477611941,97.85098422702482,50.01161819776112,96.70688410515575
9.699999999999999,0.5,55.82089552238806,97.82738166269289,50.0086936363368,96.67023072007252
9.800000000000001,0.5,55.85074626865671,97.80376703974903,50.00578694385002,96.63355038083756
9.9,0.5,55.88059701492537,97.78014033204721,50.00289799728071,96.596843308022
10,0.5,55.91044776119403,97.75650151342833,50.00035536926536,96.56010972090009
